video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,texto_original,like_count_observado,like_count,texto_paso1,tiene_url,menciones_encontradas,hashtags_encontrados,emojis_encontrados,num_emojis,texto_limpio,tokens_limpios,longitud_original,longitud_limpia,sentiment_input,sentiment_status,sentiment,p_NEG,p_NEU,p_POS,token_count,truncated,confidence,low_confidence,sentiment_score,model_id,model_revision,author_community,video_community,internal
j43HgwYFKfk,UgzWNBqTQMz8ba4pbUd4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@RauldejesusOlivagonzalez,UC32oozucwCF3q8d4m8fyOUg,La pregunta  es.quetanto poder tiene ese delicuente de. Masariego  porque es impone ese indibidodespierte amigo unibersitarios que pasa,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@RauldejesusOlivagonzalez,hace 6 meses,,0,False,,La pregunta  es.quetanto poder tiene ese delicuente de. Masariego  porque es impone ese indibidodespierte amigo unibersitarios que pasa                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,False,0,la pregunta es quetanto poder tiene ese delicuente de masariego porque es impone ese indibidodespierte amigo unibersitarios que pasa,False,[],[],[],0,pregunta quetanto delicuente masariego imponer indibidodespierte amigo unibersitario pasar,"['pregunta', 'quetanto', 'delicuente', 'masariego', 'imponer', 'indibidodespierte', 'amigo', 'unibersitario', 'pasar']",1024,90,La pregunta  es.quetanto poder tiene ese delicuente de. Masariego  porque es impone ese indibidodespierte amigo unibersitarios que pasa,classified,NEG,0.8749881982803345,0.11868889629840851,0.006322889123111963,34,False,0.8749881982803345,False,-0.8686653091572225,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,1,1,True
n8iP75gIpmw,UgzWNJK42U_F1IKlwwh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@davidgaher9550,UCvApqeCbLod-wejtT4CcVuA,"Prepotente todavía, ni vergüenza tienen, gastar como no les cuesta nada deberían pagarlo con sus propio sueldo",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@davidgaher9550,hace 2 años,15.0,0,False,,"Prepotente todavía, ni vergüenza tienen, gastar como no les cuesta nada deberían pagarlo con sus propio sueldo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",True,15,prepotente todavía ni vergüenza tienen gastar como no les cuesta nada deberían pagarlo con sus propio sueldo,False,[],[],[],0,prepotente vergüenza gastar costar deber pagar él sueldo,"['prepotente', 'vergüenza', 'gastar', 'costar', 'deber', 'pagar él', 'sueldo']",1022,56,"Prepotente todavía, ni vergüenza tienen, gastar como no les cuesta nada deberían pagarlo con sus propio sueldo",classified,NEG,0.9662943482398987,0.025103505700826645,0.008602139540016651,22,False,0.9662943482398987,False,-0.957692208699882,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
JkpVO1hx2f8,UgzWs20muY6Ghm9Z7094AaABAg,10 Preguntas a un año del Paro Nacional,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@noemiherrera3152,UCHGd14aYuZZShLD73dkk6mg,Fue emocionante! ❤🥹,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@noemiherrera3152,hace 1 año,,0,False,,Fue emocionante! ❤🥹                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,False,0,fue emocionante,False,[],[],"['❤', '🥹']",2,emocionante,['emocionante'],1023,11,Fue emocionante!  emoji cara aguantándose las lágrimas emoji,classified,POS,0.04664463549852371,0.19163566827774048,0.7617197036743164,16,False,0.7617197036743164,False,0.7150750681757927,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,10,10,True
n8iP75gIpmw,UgzXDN6uNEworKy3uqZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JavierBecerra-h6x,UCiMythXHsw7eQEMykCdmMUA,"Con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía, dice que tiene 40 agroservicios.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JavierBecerra-h6x,hace 2 años,2.0,0,False,,"Con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía, dice que tiene 40 agroservicios.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",True,2,con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía dice que tiene agroservicios,False,[],[],[],0,venta fertilizant reponer gastado quedar ganancia agroservicio,"['venta', 'fertilizant', 'reponer', 'gastado', 'quedar', 'ganancia', 'agroservicio']",1022,62,"Con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía, dice que tiene 40 agroservicios.",classified,NEU,0.023087650537490845,0.6439626812934875,0.3329496681690216,32,False,0.6439626812934875,False,0.30986201763153076,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
j43HgwYFKfk,UgzYz6n8mPI0dBWsP2h4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Tommii.10,UC-fiZBS5Gp1eCJd9ucgWnCg,Hay que sacar a como de lugar a estos 37 miembros del consejo que cumplieron su tiempo y colocar una denuncia penal contra estos que están usurpado los cargos en el CSU,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Tommii.10,hace 1 año,6.0,0,False,,Hay que sacar a como de lugar a estos 37 miembros del consejo que cumplieron su tiempo y colocar una denuncia penal contra estos que están usurpado los cargos en el CSU                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,True,6,hay que sacar a como de lugar a estos miembros del consejo que cumplieron su tiempo y colocar una denuncia penal contra estos que están usurpado los cargos en el csu,False,[],[],[],0,sacar lugar miembro consejo cumplir tiempo colocar denuncia penal usurpar cargo csu,"['sacar', 'lugar', 'miembro', 'consejo', 'cumplir', 'tiempo', 'colocar', 'denuncia', 'penal', 'usurpar', 'cargo', 'csu']",1024,83,Hay que sacar a como de lugar a estos 37 miembros del consejo que cumplieron su tiempo y colocar una denuncia penal contra estos que están usurpado los cargos en el CSU,classified,NEG,0.5209766030311584,0.43403351306915283,0.04498995095491409,37,False,0.5209766030311584,True,-0.47598665207624435,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,1,1,True
b_Hkrkl3adA,UgzZMPOIKJlwEpgh7zd4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@lazarochavez8269,UC5PrBbmUlQolwqmiru7yZhw,Porque estan aciendo protestas si la gasolina aun subira mas de precio yo claro les edicho que si Nosotros perdemos la guerra Con Irán 🇮🇷 ustedes países como Mexico Guatemala todos los países del mundo 🌎no podrán comprar gasolina porque el galón subira $10. por galón cuánto es esto en tu país es mucho dinero saludos desde mi hermoso país 🇺🇸🇺🇸💵🦅🇺🇸🇺🇸♥️,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@lazarochavez8269,hace 5 horas,,1,False,,Porque estan aciendo protestas si la gasolina aun subira mas de precio yo claro les edicho que si Nosotros perdemos la guerra Con Irán 🇮🇷 ustedes países como Mexico Guatemala todos los países del mundo 🌎no podrán comprar gasolina porque el galón subira $10. por galón cuánto es esto en tu país es mucho dinero saludos desde mi hermoso país 🇺🇸🇺🇸💵🦅🇺🇸🇺🇸♥️                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,False,0,porque estan aciendo protestas si la gasolina aun subira mas de precio yo claro les edicho que si nosotros perdemos la guerra con irán ustedes países como mexico guatemala todos los países del mundo no podrán comprar gasolina porque el galón subira por galón cuánto es esto en tu país es mucho dinero saludos desde mi hermoso país,False,[],[],"['🇮🇷', '🌎', '🇺🇸', '🇺🇸', '💵', '🦅', '🇺🇸', '🇺🇸', '♥️']",9,aceir protesta gasolina subirar precio edecir perder guerra irán país mexico guatemala país mundo comprar gasolina galón subira galón país dinero saludo hermoso país,"['aceir', 'protesta', 'gasolina', 'subirar', 'precio', 'edecir', 'perder', 'guerra', 'irán', 'país', 'mexico', 'guatemala', 'país', 'mundo', 'comprar', 'gasolina', 'galón', 'subira', 'galón', 'país', 'dinero', 'saludo', 'hermoso', 'país']",1012,165,Porque estan aciendo protestas si la gasolina aun subira mas de precio yo claro les edicho que si Nosotros perdemos la guerra Con Irán  emoji bandera irán emoji  ustedes países como Mexico Guatemala todos los países del mundo  emoji globo terráqueo mostrando américa emoji no podrán comprar gasolina porque el galón subira $10. por galón cuánto es esto en tu país es mucho dinero saludos desde mi hermoso país  emoji bandera estados unidos emoji  emoji bandera estados unidos emoji  emoji billete de dólar emoji  emoji águila emoji  emoji bandera estados unidos emoji  emoji bandera estados unidos emoji  emoji corazón rojo emoji,classified,NEG,0.78279048204422,0.20706278085708618,0.010146821849048138,138,True,0.78279048204422,False,-0.7726436601951718,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,8,8,True
b_Hkrkl3adA,UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaBRkGrUAJI,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@CelestinoQuej-j7k,UC094EFEmMSdwVa8NQjjYBXg,Pero ay que entender esta a 10 o un poco MAs de impuesto x galon en en Guatemala,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@CelestinoQuej-j7k,hace 2 horas,,0,False,,Pero ay que entender esta a 10 o un poco MAs de impuesto x galon en en Guatemala                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,False,0,pero ay que entender esta a o un poco mas de impuesto x galon en en guatemala,False,[],[],[],0,ay entender impuesto x galon guatemala,"['ay', 'entender', 'impuesto', 'x', 'galon', 'guatemala']",1024,38,Pero ay que entender esta a 10 o un poco MAs de impuesto x galon en en Guatemala,classified,NEU,0.18777509033679962,0.7816064953804016,0.030618418008089066,21,False,0.7816064953804016,False,-0.15715667232871056,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,8,8,True
b_Hkrkl3adA,UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaCH5adXxCo,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@JoséLopez-g6k,UCGm3gRBEHGRJYmtCryZLtDw,Pues  dile a tu presidente que deje de andar haciendo guerra a lo baboseo .,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Jos%C3%A9Lopez-g6k,hace 13 horas,,0,False,,Pues  dile a tu presidente que deje de andar haciendo guerra a lo baboseo .                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,False,0,pues dile a tu presidente que deje de andar haciendo guerra a lo baboseo,False,[],[],[],0,dile presidente dejar andar guerra baboseo,"['dile', 'presidente', 'dejar', 'andar', 'guerra', 'baboseo']",1024,42,Pues  dile a tu presidente que deje de andar haciendo guerra a lo baboseo .,classified,NEG,0.8569008111953735,0.10553326457738876,0.037565991282463074,20,False,0.8569008111953735,False,-0.8193348199129105,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,8,8,True
lj983NWyAQY,UgzZc-W-gVj1t4SXc-54AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@kingr4706,UCwUAv3_LpWVtTIi7lkmTL7A,"Sería muy bueno que hicieran eso, y que también mejoren muchas cosas no solo en la capital. Ojalá antes lo hagan.
                                                                                                                                                                                                                                                                                               Vamos Guate, saldremos adelante con pasos pequeño pero firmes 🇬🇹❤️🇬🇹",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@kingr4706,hace 6 años,16.0,0,False,,"Sería muy bueno que hicieran eso, y que también mejoren muchas cosas no solo en la capital. Ojalá antes lo hagan.
                                                                                                                                                                                                                                                                                               Vamos Guate, saldremos adelante con pasos pequeño pero firmes 🇬🇹❤️🇬🇹                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",True,16,sería muy bueno que hicieran eso y que también mejoren muchas cosas no solo en la capital ojalá antes lo hagan vamos guate saldremos adelante con pasos pequeño pero firmes,False,[],[],"['🇬🇹', '❤️', '🇬🇹']",3,hacer mejorar cosa capital ojalá hacer guate salir paso pequeño firme,"['hacer', 'mejorar', 'cosa', 'capital', 'ojalá', 'hacer', 'guate', 'salir', 'paso', 'pequeño', 'firme']",1422,69,"Sería muy bueno que hicieran eso, y que también mejoren muchas cosas no solo en la capital. Ojalá antes lo hagan.
   Vamos Guate, saldremos adelante con pasos pequeño pero firmes  emoji bandera guatemala emoji  emoji bandera guatemala emoji",classified,POS,0.0257488451898098,0.30688852071762085,0.667362630367279,53,False,0.667362630367279,False,0.6416137851774693,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,3,3,True
n8iP75gIpmw,UgzaTUgOy4ekC0xQoFt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,Es su obligacion trabajar...no se aproveche,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ManuelEdran,hace 2 años,1.0,0,False,,Es su obligacion trabajar...no se aproveche                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,True,1,es su obligacion trabajar no se aproveche,False,[],[],[],0,obligacion trabajar aprovechar,"['obligacion', 'trabajar', 'aprovechar']",1024,30,Es su obligacion trabajar...no se aproveche,classified,NEU,0.3261435627937317,0.6006972193717957,0.07315921038389206,10,False,0.6006972193717957,False,-0.25298435240983963,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
ndAZjHqzzT8,UgzaWev1Ju6338Y7Ehl4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@allanreneramirezgonzalez534,UC5wuDq3U3vRAhOQI3D7gNdw,"Excelente informacion, me suscribí al canal por una publicacion en FB",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@allanreneramirezgonzalez534,hace 2 años,2.0,1,False,,"Excelente informacion, me suscribí al canal por una publicacion en FB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ",True,2,excelente informacion me suscribí al canal por una publicacion en fb,False,[],[],[],0,excelente informacion suscribir canal publicacion fb,"['excelente', 'informacion', 'suscribir', 'canal', 'publicacion', 'fb']",1022,52,"Excelente informacion, me suscribí al canal por una publicacion en FB",classified,POS,0.006266359239816666,0.17094427347183228,0.8227894306182861,17,False,0.8227894306182861,False,0.8165230713784695,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,7,7,True
ndAZjHqzzT8,UgzaWev1Ju6338Y7Ehl4AaABAg.A3Wof66r37mA3WrEtkJyep,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hashojea7348,UCvcu1kR8xMYy_I1Ty-2mV2Q,Me pasó,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hashojea7348,hace 2 años,,0,False,,Me pasó                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,False,0,me pasó,False,[],[],[],0,pasar,['pasar'],1024,5,Me pasó,classified,NEU,0.35225436091423035,0.528963565826416,0.11878203600645065,4,False,0.528963565826416,True,-0.2334723249077797,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,7,7,True
n8iP75gIpmw,Ugzb66mq9Rv0T7aalfJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@MrDuenderojo,UCXXh7yg5KUFIWylTiKVEFKQ,El poeta de el diablo el portillo... y no que muy honesto el pastorcito  pues......,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@MrDuenderojo,hace 2 años,1.0,0,False,,El poeta de el diablo el portillo... y no que muy honesto el pastorcito  pues......                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,True,1,el poeta de el diablo el portillo y no que muy honesto el pastorcito pues,False,[],[],[],0,poeta diablo portillo honesto pastorcito,"['poeta', 'diablo', 'portillo', 'honesto', 'pastorcito']",1024,40,El poeta de el diablo el portillo... y no que muy honesto el pastorcito  pues...,classified,NEG,0.6570687890052795,0.268017441034317,0.07491372525691986,21,False,0.6570687890052795,False,-0.5821550637483597,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
n8iP75gIpmw,UgzcJTEHjaN8bEV8Hfd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marioajset4283,UC3XTwHxygNCgjndsg-UiCQA,"Julio Héctor Estrada, que triste que inconsciencia.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marioajset4283,hace 2 años,1.0,0,False,,"Julio Héctor Estrada, que triste que inconsciencia.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",True,1,julio héctor estrada que triste que inconsciencia,False,[],[],[],0,julio héctor estrado tristir inconscienciar,"['julio', 'héctor', 'estrado', 'tristir', 'inconscienciar']",1022,43,"Julio Héctor Estrada, que triste que inconsciencia.",classified,NEG,0.9800772070884705,0.015663351863622665,0.004259472247213125,12,False,0.9800772070884705,False,-0.9758177348412573,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
n8iP75gIpmw,UgzcVyiuFGJ0Yv0C4Zt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@nestorlorenzana1168,UCsJJAvrVGupdmhOqgtDp8dg,Mentiras los diputados no ganan Q25mil......Ellos ganan Q45mil....no sea mentiroso,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@nestorlorenzana1168,hace 2 años,1.0,0,False,,Mentiras los diputados no ganan Q25mil......Ellos ganan Q45mil....no sea mentiroso                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,True,1,mentiras los diputados no ganan q mil ellos ganan q mil no sea mentiroso,False,[],[],[],0,mentira diputado ganar q mil ganar q mil mentiroso,"['mentira', 'diputado', 'ganar', 'q', 'mil', 'ganar', 'q', 'mil', 'mentiroso']",1024,50,Mentiras los diputados no ganan Q25mil...Ellos ganan Q45mil...no sea mentiroso,classified,NEG,0.6038219332695007,0.3526935875415802,0.04348454996943474,19,False,0.6038219332695007,False,-0.560337383300066,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
n8iP75gIpmw,Ugzd2CVlJWOmHWBPSkN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@MegaKristenstewart,UCQ_-LPP8JAbfkc-b1Q6NvWw,Diputados ladrones sin verguenza por eso guate nunca va salir adelante que pena.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@MegaKristenstewart,hace 2 años,,0,False,,Diputados ladrones sin verguenza por eso guate nunca va salir adelante que pena.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,False,0,diputados ladrones sin verguenza por eso guate nunca va salir adelante que pena,False,[],[],[],0,diputado ladrón verguenza guatar salir penar,"['diputado', 'ladrón', 'verguenza', 'guatar', 'salir', 'penar']",1024,44,Diputados ladrones sin verguenza por eso guate nunca va salir adelante que pena.,classified,NEG,0.9763292074203491,0.016544479876756668,0.007126285694539547,15,False,0.9763292074203491,False,-0.9692029217258096,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
n8iP75gIpmw,UgzeCbhVJhOJATewi5J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JosueRamirez-ey3ih,UCtNfIBnc5S5DbbQj_yxgJTw,Mantenidos,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JosueRamirez-ey3ih,hace 2 años,1.0,0,False,,Mantenidos                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,True,1,mantenidos,False,[],[],[],0,mantenido,['mantenido'],1024,9,Mantenidos,classified,NEU,0.4305973947048187,0.47023120522499084,0.09917139261960983,4,False,0.47023120522499084,True,-0.3314260020852089,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,0,0,True
6W4u8sGEnGM,UgzfLTatI6lJD6Z_u_94AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@AlbertoMancilla-p9h,UC-Iul5tDYH_oiAMXQH-KaaQ,Wooooooooooooooooooooooooow calidad va llegará el tren asta izabal puerto Barrios el Atlántico y pacifico va ser súper lindo proyecto va ver mucho trabajo en el país saludos desde USA 🇺🇸 🎉,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@AlbertoMancilla-p9h,hace 6 días,1.0,0,False,,Wooooooooooooooooooooooooow calidad va llegará el tren asta izabal puerto Barrios el Atlántico y pacifico va ser súper lindo proyecto va ver mucho trabajo en el país saludos desde USA 🇺🇸 🎉                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,True,1,wooooooooooooooooooooooooow calidad va llegará el tren asta izabal puerto barrios el atlántico y pacifico va ser súper lindo proyecto va ver mucho trabajo en el país saludos desde usa,False,[],[],"['🇺🇸', '🎉']",2,wooooooooooooooooooooooooow calidad llegar tren asta izabal puerto barrio atlántico pacifico súper lindo proyecto trabajo país saludo,"['wooooooooooooooooooooooooow', 'calidad', 'llegar', 'tren', 'asta', 'izabal', 'puerto', 'barrio', 'atlántico', 'pacifico', 'súper', 'lindo', 'proyecto', 'trabajo', 'país', 'saludo']",1021,133,Wooow calidad va llegará el tren asta izabal puerto Barrios el Atlántico y pacifico va ser súper lindo proyecto va ver mucho trabajo en el país saludos desde USA  emoji bandera estados unidos emoji   emoji cañón de confeti emoji,classified,POS,0.0050194840878248215,0.07031495124101639,0.924665629863739,52,False,0.924665629863739,False,0.9196461457759142,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,2,2,True
WIUZtitfLRw,UgzfXuFsM8L3Qt6qWJV4AaABAg,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ZabalaXabier,UCyW68EGZey4ao_Vf2cR5Ztg,"Y los popos por las calles, humanos y de perros principalmente, nadie los limpia, un problema de seguridad vial y de salud pública. Hay que hacer algo más por los peatones.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ZabalaXabier,hace 1 año,,0,False,,"Y los popos por las calles, humanos y de perros principalmente, nadie los limpia, un problema de seguridad vial y de salud pública. Hay que hacer algo más por los peatones.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ",False,0,y los popos por las calles humanos y de perros principalmente nadie los limpia un problema de seguridad vial y de salud pública hay que hacer algo más por los peatones,False,[],[],[],0,popo calle humano perro principalmente limpia problema seguridad vial salud público peatón,"['popo', 'calle', 'humano', 'perro', 'principalmente', 'limpia', 'problema', 'seguridad', 'vial', 'salud', 'público', 'peatón']",1022,90,"Y los popos por las calles, humanos y de perros principalmente, nadie los limpia, un problema de seguridad vial y de salud pública. Hay que hacer algo más por los peatones.",classified,NEG,0.9561845660209656,0.037224434316158295,0.006591003388166428,37,False,0.9561845660209656,False,-0.9495935626327991,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,7,7,True
OkXlHx0hx-8,Ugzfc9D5wlSKYgY5Jrh4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@MariaNavarroYT,UCZjm6U576nX8WOiLhmMR3bw,Cuantas maldad😢😢😢,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MariaNavarroYT,hace 1 día,3.0,1,False,,Cuantas maldad😢😢😢                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,True,3,cuantas maldad,False,[],[],"['😢', '😢', '😢']",3,maldad,['maldad'],1021,6,Cuantas maldad emoji cara llorando emoji  emoji cara llorando emoji  emoji cara llorando emoji,classified,NEG,0.7651814222335815,0.2174755334854126,0.017343077808618546,24,False,0.7651814222335815,False,-0.747838344424963,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,5,5,True
